,org:resource,lifecycle:transition_start,concept:name,time:timestamp_start,case:REG_DATE_start,case:concept:name,case:AMOUNT_REQ_start,lifecycle:transition_complete,time:timestamp_complete,case:REG_DATE_complete,case:AMOUNT_REQ_complete,duration,duration_seconds
639681,11203,START,W_Completeren aanvraag,2012-02-22 20:41:19.957000+00:00,2012-02-10 18:05:15.521000+00:00,208232,10000,COMPLETE,2012-02-22 20:43:06.221000+00:00,2012-02-10 18:05:15.521000+00:00,10000,0 days 00:01:46.264000,106
673381,11203,START,W_Completeren aanvraag,2012-02-22 20:43:43.853000+00:00,2012-02-17 16:29:26.746000+00:00,210425,25000,COMPLETE,2012-02-22 20:45:22.674000+00:00,2012-02-17 16:29:26.746000+00:00,25000,0 days 00:01:38.821000,98
690823,11203,START,W_Completeren aanvraag,2012-02-22 20:52:20.031000+00:00,2012-02-22 09:47:50.845000+00:00,211661,60000,COMPLETE,2012-02-22 20:52:29.534000+00:00,2012-02-22 09:47:50.845000+00:00,60000,0 days 00:00:09.503000,9
647128,11203,START,W_Completeren aanvraag,2012-02-22 20:52:42.531000+00:00,2012-02-12 18:25:14.895000+00:00,208625,7500,COMPLETE,2012-02-22 20:55:08.416000+00:00,2012-02-12 18:25:14.895000+00:00,7500,0 days 00:02:25.885000,145
694402,11203,START,W_Completeren aanvraag,2012-02-23 13:40:04.108000+00:00,2012-02-22 21:13:29.070000+00:00,211970,7500,COMPLETE,2012-02-23 13:40:37.223000+00:00,2012-02-22 21:13:29.070000+00:00,7500,0 days 00:00:33.115000,33
694412,11203,START,W_Completeren aanvraag,2012-02-23 13:40:46.803000+00:00,2012-02-22 21:13:29.070000+00:00,211970,7500,COMPLETE,2012-02-23 13:52:18.854000+00:00,2012-02-22 21:13:29.070000+00:00,7500,0 days 00:11:32.051000,692
673743,11203,START,W_Completeren aanvraag,2012-02-23 13:57:18.757000+00:00,2012-02-17 19:45:30.845000+00:00,210473,30000,COMPLETE,2012-02-23 14:03:24.153000+00:00,2012-02-17 19:45:30.845000+00:00,30000,0 days 00:06:05.396000,365
696668,11203,START,W_Completeren aanvraag,2012-02-23 14:05:40.242000+00:00,2012-02-23 12:20:50.766000+00:00,212115,5000,COMPLETE,2012-02-23 14:06:54.594000+00:00,2012-02-23 12:20:50.766000+00:00,5000,0 days 00:01:14.352000,74
696881,11203,START,W_Completeren aanvraag,2012-02-23 14:07:02.364000+00:00,2012-02-23 12:33:41.686000+00:00,212121,2500,COMPLETE,2012-02-23 14:15:31.483000+00:00,2012-02-23 12:33:41.686000+00:00,2500,0 days 00:08:29.119000,509
693392,11203,START,W_Completeren aanvraag,2012-02-23 14:15:54.022000+00:00,2012-02-22 19:54:55.345000+00:00,211913,5000,COMPLETE,2012-02-23 14:17:49.720000+00:00,2012-02-22 19:54:55.345000+00:00,5000,0 days 00:01:55.698000,115
697037,11203,START,W_Completeren aanvraag,2012-02-23 14:18:37.277000+00:00,2012-02-23 13:46:17.851000+00:00,212136,10000,COMPLETE,2012-02-23 14:20:54.165000+00:00,2012-02-23 13:46:17.851000+00:00,10000,0 days 00:02:16.888000,136
696686,11203,START,W_Completeren aanvraag,2012-02-23 14:21:07.847000+00:00,2012-02-23 12:20:50.766000+00:00,212115,5000,COMPLETE,2012-02-23 14:22:25.846000+00:00,2012-02-23 12:20:50.766000+00:00,5000,0 days 00:01:17.999000,77
689860,11203,START,W_Completeren aanvraag,2012-02-23 14:22:44.015000+00:00,2012-02-21 20:56:24.106000+00:00,211594,7750,COMPLETE,2012-02-23 14:32:23.087000+00:00,2012-02-21 20:56:24.106000+00:00,7750,0 days 00:09:39.072000,579
693410,11203,START,W_Completeren aanvraag,2012-02-23 14:32:42.129000+00:00,2012-02-22 19:54:55.345000+00:00,211913,5000,COMPLETE,2012-02-23 14:33:01.727000+00:00,2012-02-22 19:54:55.345000+00:00,5000,0 days 00:00:19.598000,19
697431,11203,START,W_Completeren aanvraag,2012-02-23 14:33:19.855000+00:00,2012-02-23 14:22:07.572000+00:00,212163,5000,COMPLETE,2012-02-23 14:35:59.357000+00:00,2012-02-23 14:22:07.572000+00:00,5000,0 days 00:02:39.502000,159
697013,11203,START,W_Completeren aanvraag,2012-02-23 14:38:29.089000+00:00,2012-02-23 13:29:49.977000+00:00,212130,25000,COMPLETE,2012-02-23 14:53:08.142000+00:00,2012-02-23 13:29:49.977000+00:00,25000,0 days 00:14:39.053000,879
697023,11203,START,W_Completeren aanvraag,2012-02-23 14:54:18.006000+00:00,2012-02-23 13:29:49.977000+00:00,212130,25000,COMPLETE,2012-02-23 14:55:06.458000+00:00,2012-02-23 13:29:49.977000+00:00,25000,0 days 00:00:48.452000,48
697213,11203,START,W_Completeren aanvraag,2012-02-23 14:55:19.402000+00:00,2012-02-23 14:00:21.169000+00:00,212154,3000,COMPLETE,2012-02-23 15:04:32.020000+00:00,2012-02-23 14:00:21.169000+00:00,3000,0 days 00:09:12.618000,552
697258,11203,START,W_Completeren aanvraag,2012-02-23 15:05:42.245000+00:00,2012-02-23 14:00:32.888000+00:00,212157,17250,COMPLETE,2012-02-23 15:20:24.653000+00:00,2012-02-23 14:00:32.888000+00:00,17250,0 days 00:14:42.408000,882
690237,11203,START,W_Completeren aanvraag,2012-02-23 15:21:31.226000+00:00,2012-02-21 22:45:08.070000+00:00,211615,3000,COMPLETE,2012-02-23 15:22:01.954000+00:00,2012-02-21 22:45:08.070000+00:00,3000,0 days 00:00:30.728000,30
689874,11203,START,W_Completeren aanvraag,2012-02-23 15:22:14.229000+00:00,2012-02-21 20:56:24.106000+00:00,211594,7750,COMPLETE,2012-02-23 15:22:28.910000+00:00,2012-02-21 20:56:24.106000+00:00,7750,0 days 00:00:14.681000,14
669804,11203,START,W_Completeren aanvraag,2012-02-23 15:23:33.129000+00:00,2012-02-16 14:47:54.554000+00:00,210161,300,COMPLETE,2012-02-23 15:24:33.594000+00:00,2012-02-16 14:47:54.554000+00:00,300,0 days 00:01:00.465000,60
707197,11203,START,W_Completeren aanvraag,2012-02-27 14:47:58.734000+00:00,2012-02-25 19:30:25.147000+00:00,212830,8500,COMPLETE,2012-02-27 14:59:13.633000+00:00,2012-02-25 19:30:25.147000+00:00,8500,0 days 00:11:14.899000,674
711200,11203,START,W_Completeren aanvraag,2012-02-27 15:07:14.606000+00:00,2012-02-27 00:14:00.897000+00:00,213091,10000,COMPLETE,2012-02-27 15:08:05.567000+00:00,2012-02-27 00:14:00.897000+00:00,10000,0 days 00:00:50.961000,50
711908,11203,START,W_Completeren aanvraag,2012-02-27 15:52:43.301000+00:00,2012-02-27 10:29:18.274000+00:00,213162,20000,COMPLETE,2012-02-27 16:07:12.647000+00:00,2012-02-27 10:29:18.274000+00:00,20000,0 days 00:14:29.346000,869
697590,11203,START,W_Completeren aanvraag,2012-02-28 09:27:36.264000+00:00,2012-02-23 14:38:39.740000+00:00,212166,15000,COMPLETE,2012-02-28 09:31:18.436000+00:00,2012-02-23 14:38:39.740000+00:00,15000,0 days 00:03:42.172000,222
684475,11203,START,W_Completeren aanvraag,2012-02-28 09:31:47.185000+00:00,2012-02-20 16:21:10.239000+00:00,211182,37000,COMPLETE,2012-02-28 09:32:13.202000+00:00,2012-02-20 16:21:10.239000+00:00,37000,0 days 00:00:26.017000,26
696732,11203,START,W_Completeren aanvraag,2012-02-28 09:32:19.525000+00:00,2012-02-23 12:20:50.766000+00:00,212115,5000,COMPLETE,2012-02-28 09:37:53.457000+00:00,2012-02-23 12:20:50.766000+00:00,5000,0 days 00:05:33.932000,333
702823,11203,START,W_Completeren aanvraag,2012-02-28 09:38:13.981000+00:00,2012-02-24 15:42:30.932000+00:00,212521,5000,COMPLETE,2012-02-28 09:41:56.053000+00:00,2012-02-24 15:42:30.932000+00:00,5000,0 days 00:03:42.072000,222
704456,11203,START,W_Completeren aanvraag,2012-02-28 09:42:33.387000+00:00,2012-02-24 21:10:24.538000+00:00,212617,35000,COMPLETE,2012-02-28 09:45:21.240000+00:00,2012-02-24 21:10:24.538000+00:00,35000,0 days 00:02:47.853000,167
704930,11203,START,W_Completeren aanvraag,2012-02-28 09:45:45.839000+00:00,2012-02-24 22:37:25.022000+00:00,212647,10000,COMPLETE,2012-02-28 09:47:17.516000+00:00,2012-02-24 22:37:25.022000+00:00,10000,0 days 00:01:31.677000,91
704105,11203,START,W_Completeren aanvraag,2012-02-28 09:47:27.725000+00:00,2012-02-24 20:38:28.354000+00:00,212605,5000,COMPLETE,2012-02-28 09:49:07.380000+00:00,2012-02-24 20:38:28.354000+00:00,5000,0 days 00:01:39.655000,99
704115,11203,START,W_Completeren aanvraag,2012-02-28 09:49:15.130000+00:00,2012-02-24 20:38:28.354000+00:00,212605,5000,COMPLETE,2012-02-28 09:50:57.872000+00:00,2012-02-24 20:38:28.354000+00:00,5000,0 days 00:01:42.742000,102
710477,11203,START,W_Completeren aanvraag,2012-02-28 09:51:29.877000+00:00,2012-02-26 20:36:47.422000+00:00,213031,25000,COMPLETE,2012-02-28 09:51:45.876000+00:00,2012-02-26 20:36:47.422000+00:00,25000,0 days 00:00:15.999000,15
710754,11203,START,W_Completeren aanvraag,2012-02-28 09:51:53.040000+00:00,2012-02-26 22:00:47.159000+00:00,213070,10000,COMPLETE,2012-02-28 09:52:13.874000+00:00,2012-02-26 22:00:47.159000+00:00,10000,0 days 00:00:20.834000,20
711088,11203,START,W_Completeren aanvraag,2012-02-28 09:52:23.923000+00:00,2012-02-26 23:56:36.179000+00:00,213088,1000,COMPLETE,2012-02-28 09:59:31.252000+00:00,2012-02-26 23:56:36.179000+00:00,1000,0 days 00:07:07.329000,427
682048,11203,START,W_Completeren aanvraag,2012-02-28 10:22:50.257000+00:00,2012-02-20 12:43:49.713000+00:00,211053,22000,COMPLETE,2012-02-28 10:22:57.825000+00:00,2012-02-20 12:43:49.713000+00:00,22000,0 days 00:00:07.568000,7
711948,11203,START,W_Completeren aanvraag,2012-02-28 10:29:16.838000+00:00,2012-02-27 10:59:07.587000+00:00,213180,50000,COMPLETE,2012-02-28 10:30:04.096000+00:00,2012-02-27 10:59:07.587000+00:00,50000,0 days 00:00:47.258000,47
713283,11203,START,W_Completeren aanvraag,2012-02-28 10:30:17.270000+00:00,2012-02-27 12:44:55.734000+00:00,213252,15000,COMPLETE,2012-02-28 10:33:27.152000+00:00,2012-02-27 12:44:55.734000+00:00,15000,0 days 00:03:09.882000,189
713253,11203,START,W_Completeren aanvraag,2012-02-28 10:33:42.349000+00:00,2012-02-27 12:43:35.081000+00:00,213249,6000,COMPLETE,2012-02-28 10:36:23.423000+00:00,2012-02-27 12:43:35.081000+00:00,6000,0 days 00:02:41.074000,161
712237,11203,START,W_Completeren aanvraag,2012-02-28 10:37:14.621000+00:00,2012-02-27 11:34:47.102000+00:00,213207,12000,COMPLETE,2012-02-28 10:51:11.210000+00:00,2012-02-27 11:34:47.102000+00:00,12000,0 days 00:13:56.589000,836
713303,11203,START,W_Completeren aanvraag,2012-02-28 10:52:37.137000+00:00,2012-02-27 13:01:09.588000+00:00,213258,7000,COMPLETE,2012-02-28 10:54:50.581000+00:00,2012-02-27 13:01:09.588000+00:00,7000,0 days 00:02:13.444000,133
713628,11203,START,W_Completeren aanvraag,2012-02-28 11:00:39.268000+00:00,2012-02-27 14:04:59.686000+00:00,213273,15000,COMPLETE,2012-02-28 11:00:46.392000+00:00,2012-02-27 14:04:59.686000+00:00,15000,0 days 00:00:07.124000,7
714548,11203,START,W_Completeren aanvraag,2012-02-28 11:01:02.076000+00:00,2012-02-27 15:25:09.395000+00:00,213321,10000,COMPLETE,2012-02-28 11:03:19.132000+00:00,2012-02-27 15:25:09.395000+00:00,10000,0 days 00:02:17.056000,137
714177,11203,START,W_Completeren aanvraag,2012-02-28 11:04:34.867000+00:00,2012-02-27 14:40:55.649000+00:00,213294,9000,COMPLETE,2012-02-28 11:18:09.791000+00:00,2012-02-27 14:40:55.649000+00:00,9000,0 days 00:13:34.924000,814
714187,11203,START,W_Completeren aanvraag,2012-02-28 11:18:26.822000+00:00,2012-02-27 14:40:55.649000+00:00,213294,9000,COMPLETE,2012-02-28 11:20:34.796000+00:00,2012-02-27 14:40:55.649000+00:00,9000,0 days 00:02:07.974000,127
714571,11203,START,W_Completeren aanvraag,2012-02-28 11:24:23.999000+00:00,2012-02-27 15:35:38.218000+00:00,213330,5000,COMPLETE,2012-02-28 11:27:54.926000+00:00,2012-02-27 15:35:38.218000+00:00,5000,0 days 00:03:30.927000,210
714728,11203,START,W_Completeren aanvraag,2012-02-28 11:29:15.629000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 11:34:14.326000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:04:58.697000,298
714770,11203,START,W_Completeren aanvraag,2012-02-28 11:34:56.657000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 11:40:55.541000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:05:58.884000,358
714812,11203,START,W_Completeren aanvraag,2012-02-28 11:41:07.216000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 11:41:53.130000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:00:45.914000,45
714854,11203,START,W_Completeren aanvraag,2012-02-28 11:42:01.712000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 11:45:33.747000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:03:32.035000,212
713110,11203,START,W_Completeren aanvraag,2012-02-28 11:45:44.398000+00:00,2012-02-27 12:16:11.488000+00:00,213240,13000,COMPLETE,2012-02-28 11:58:35.351000+00:00,2012-02-27 12:16:11.488000+00:00,13000,0 days 00:12:50.953000,770
713120,11203,START,W_Completeren aanvraag,2012-02-28 11:58:44.942000+00:00,2012-02-27 12:16:11.488000+00:00,213240,13000,COMPLETE,2012-02-28 11:58:52.831000+00:00,2012-02-27 12:16:11.488000+00:00,13000,0 days 00:00:07.889000,7
707620,11203,START,W_Completeren aanvraag,2012-02-28 11:59:07.298000+00:00,2012-02-25 20:50:55.330000+00:00,212851,7000,COMPLETE,2012-02-28 12:01:04.530000+00:00,2012-02-25 20:50:55.330000+00:00,7000,0 days 00:01:57.232000,117
713560,11203,START,W_Completeren aanvraag,2012-02-28 12:08:26.643000+00:00,2012-02-27 13:42:31.740000+00:00,213267,20000,COMPLETE,2012-02-28 12:09:44.231000+00:00,2012-02-27 13:42:31.740000+00:00,20000,0 days 00:01:17.588000,77
715630,11203,START,W_Completeren aanvraag,2012-02-28 12:10:06.613000+00:00,2012-02-27 17:07:59.888000+00:00,213375,20000,COMPLETE,2012-02-28 12:18:08.436000+00:00,2012-02-27 17:07:59.888000+00:00,20000,0 days 00:08:01.823000,481
714896,11203,START,W_Completeren aanvraag,2012-02-28 12:18:47.942000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 12:19:05.928000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:00:17.986000,17
714938,11203,START,W_Completeren aanvraag,2012-02-28 12:31:39.103000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 12:32:33.698000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:00:54.595000,54
714980,11203,START,W_Completeren aanvraag,2012-02-28 12:32:47.891000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 12:33:17.154000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:00:29.263000,29
707499,11203,START,W_Completeren aanvraag,2012-02-28 12:33:56.604000+00:00,2012-02-25 20:44:14.514000+00:00,212845,6000,COMPLETE,2012-02-28 12:35:18.947000+00:00,2012-02-25 20:44:14.514000+00:00,6000,0 days 00:01:22.343000,82
693452,11203,START,W_Completeren aanvraag,2012-02-28 12:35:39.049000+00:00,2012-02-22 19:54:55.345000+00:00,211913,5000,COMPLETE,2012-02-28 12:35:59.031000+00:00,2012-02-22 19:54:55.345000+00:00,5000,0 days 00:00:19.982000,19
699190,11203,START,W_Completeren aanvraag,2012-02-28 12:36:07.705000+00:00,2012-02-23 18:21:33.673000+00:00,212250,6000,COMPLETE,2012-02-28 12:38:31.321000+00:00,2012-02-23 18:21:33.673000+00:00,6000,0 days 00:02:23.616000,143
706440,11203,START,W_Completeren aanvraag,2012-02-28 12:38:54.731000+00:00,2012-02-25 14:39:16.068000+00:00,212767,10000,COMPLETE,2012-02-28 12:40:29.302000+00:00,2012-02-25 14:39:16.068000+00:00,10000,0 days 00:01:34.571000,94
715862,11203,START,W_Completeren aanvraag,2012-02-28 12:40:48.144000+00:00,2012-02-27 17:36:08.328000+00:00,213390,50000,COMPLETE,2012-02-28 12:44:18.136000+00:00,2012-02-27 17:36:08.328000+00:00,50000,0 days 00:03:29.992000,209
715616,11203,START,W_Completeren aanvraag,2012-02-28 12:45:36.419000+00:00,2012-02-27 17:06:35.273000+00:00,213372,15000,COMPLETE,2012-02-28 12:51:03.160000+00:00,2012-02-27 17:06:35.273000+00:00,15000,0 days 00:05:26.741000,326
715678,11203,START,W_Completeren aanvraag,2012-02-28 12:52:09.776000+00:00,2012-02-27 17:19:34.815000+00:00,213381,8000,COMPLETE,2012-02-28 12:54:27.257000+00:00,2012-02-27 17:19:34.815000+00:00,8000,0 days 00:02:17.481000,137
715022,11203,START,W_Completeren aanvraag,2012-02-28 13:44:13.199000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 13:45:54.688000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:01:41.489000,101
716544,11203,START,W_Completeren aanvraag,2012-02-28 14:05:03.955000+00:00,2012-02-27 18:31:13.207000+00:00,213426,5500,COMPLETE,2012-02-28 14:12:32.083000+00:00,2012-02-27 18:31:13.207000+00:00,5500,0 days 00:07:28.128000,448
715064,11203,START,W_Completeren aanvraag,2012-02-28 14:14:14.083000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 14:18:03.624000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:03:49.541000,229
715106,11203,START,W_Completeren aanvraag,2012-02-28 14:18:21.653000+00:00,2012-02-27 16:21:52.319000+00:00,213348,5000,COMPLETE,2012-02-28 14:21:51.916000+00:00,2012-02-27 16:21:52.319000+00:00,5000,0 days 00:03:30.263000,210
708299,11203,START,W_Completeren aanvraag,2012-02-28 14:22:39.359000+00:00,2012-02-26 10:54:04.495000+00:00,212905,13000,COMPLETE,2012-02-28 14:24:11.134000+00:00,2012-02-26 10:54:04.495000+00:00,13000,0 days 00:01:31.775000,91
684656,11203,START,W_Completeren aanvraag,2012-02-28 14:25:29.223000+00:00,2012-02-20 16:53:51.178000+00:00,211197,5000,COMPLETE,2012-02-28 14:27:01.009000+00:00,2012-02-20 16:53:51.178000+00:00,5000,0 days 00:01:31.786000,91
698787,11203,START,W_Completeren aanvraag,2012-02-28 14:27:40.294000+00:00,2012-02-23 18:03:21.080000+00:00,212244,6500,COMPLETE,2012-02-28 14:35:33.708000+00:00,2012-02-23 18:03:21.080000+00:00,6500,0 days 00:07:53.414000,473
710774,11203,START,W_Completeren aanvraag,2012-02-28 14:59:23.436000+00:00,2012-02-26 22:00:47.159000+00:00,213070,10000,COMPLETE,2012-02-28 14:59:32.179000+00:00,2012-02-26 22:00:47.159000+00:00,10000,0 days 00:00:08.743000,8
719317,11203,START,W_Completeren aanvraag,2012-02-28 15:00:21.916000+00:00,2012-02-28 10:50:51.956000+00:00,213636,2000,COMPLETE,2012-02-28 15:01:27.588000+00:00,2012-02-28 10:50:51.956000+00:00,2000,0 days 00:01:05.672000,65
713135,11203,START,W_Completeren aanvraag,2012-02-28 15:01:40.322000+00:00,2012-02-27 12:37:25.783000+00:00,213243,20000,COMPLETE,2012-02-28 15:07:44.753000+00:00,2012-02-27 12:37:25.783000+00:00,20000,0 days 00:06:04.431000,364
713642,11203,START,W_Completeren aanvraag,2012-02-28 15:08:13.398000+00:00,2012-02-27 14:04:59.686000+00:00,213273,15000,COMPLETE,2012-02-28 15:08:34.656000+00:00,2012-02-27 14:04:59.686000+00:00,15000,0 days 00:00:21.258000,21
686761,11203,START,W_Completeren aanvraag,2012-02-28 15:08:53.167000+00:00,2012-02-21 10:43:59.287000+00:00,211390,10000,COMPLETE,2012-02-28 15:09:31.570000+00:00,2012-02-21 10:43:59.287000+00:00,10000,0 days 00:00:38.403000,38
715657,11203,START,W_Completeren aanvraag,2012-02-28 15:10:01.733000+00:00,2012-02-27 17:11:06.596000+00:00,213378,17750,COMPLETE,2012-02-28 15:11:23.750000+00:00,2012-02-27 17:11:06.596000+00:00,17750,0 days 00:01:22.017000,82
706858,11203,START,W_Completeren aanvraag,2012-02-28 15:11:42.488000+00:00,2012-02-25 17:47:35.604000+00:00,212806,5000,COMPLETE,2012-02-28 15:24:47.333000+00:00,2012-02-25 17:47:35.604000+00:00,5000,0 days 00:13:04.845000,784
647995,11203,START,W_Completeren aanvraag,2012-02-28 15:27:13.047000+00:00,2012-02-13 08:46:21.540000+00:00,208697,38000,COMPLETE,2012-02-28 15:27:25.737000+00:00,2012-02-13 08:46:21.540000+00:00,38000,0 days 00:00:12.690000,12
714083,11203,START,W_Completeren aanvraag,2012-02-28 15:27:59.373000+00:00,2012-02-27 14:40:32.197000+00:00,213291,47000,COMPLETE,2012-02-28 15:35:16.600000+00:00,2012-02-27 14:40:32.197000+00:00,47000,0 days 00:07:17.227000,437
710552,11203,START,W_Completeren aanvraag,2012-02-28 15:36:02.190000+00:00,2012-02-26 20:51:07.372000+00:00,213046,15000,COMPLETE,2012-02-28 15:37:28.438000+00:00,2012-02-26 20:51:07.372000+00:00,15000,0 days 00:01:26.248000,86
715913,11203,START,W_Completeren aanvraag,2012-02-28 15:37:42.966000+00:00,2012-02-27 17:36:48.698000+00:00,213393,40000,COMPLETE,2012-02-28 15:40:46.386000+00:00,2012-02-27 17:36:48.698000+00:00,40000,0 days 00:03:03.420000,183
716562,11203,START,W_Completeren aanvraag,2012-02-28 15:42:00.105000+00:00,2012-02-27 18:31:13.207000+00:00,213426,5500,COMPLETE,2012-02-28 15:45:40.729000+00:00,2012-02-27 18:31:13.207000+00:00,5500,0 days 00:03:40.624000,220
721366,11203,START,W_Completeren aanvraag,2012-02-28 16:05:41.052000+00:00,2012-02-28 14:15:52.715000+00:00,213744,15000,COMPLETE,2012-02-28 16:10:41.135000+00:00,2012-02-28 14:15:52.715000+00:00,15000,0 days 00:05:00.083000,300
708399,11203,START,W_Completeren aanvraag,2012-02-28 16:11:00.843000+00:00,2012-02-26 11:36:18.276000+00:00,212914,10000,COMPLETE,2012-02-28 16:11:27.800000+00:00,2012-02-26 11:36:18.276000+00:00,10000,0 days 00:00:26.957000,26
707001,11203,START,W_Completeren aanvraag,2012-02-28 16:11:59.569000+00:00,2012-02-25 18:00:52.318000+00:00,212812,9087,COMPLETE,2012-02-28 16:14:16.483000+00:00,2012-02-25 18:00:52.318000+00:00,9087,0 days 00:02:16.914000,136
713509,11203,START,W_Completeren aanvraag,2012-02-28 16:14:30.728000+00:00,2012-02-27 13:15:24.412000+00:00,213264,35000,COMPLETE,2012-02-28 16:16:10.939000+00:00,2012-02-27 13:15:24.412000+00:00,35000,0 days 00:01:40.211000,100
719613,11203,START,W_Completeren aanvraag,2012-02-28 16:16:28.504000+00:00,2012-02-28 12:14:58.110000+00:00,213672,27500,COMPLETE,2012-02-28 16:25:23.310000+00:00,2012-02-28 12:14:58.110000+00:00,27500,0 days 00:08:54.806000,534
703658,11203,START,W_Completeren aanvraag,2012-02-28 16:32:42.969000+00:00,2012-02-24 19:04:26.769000+00:00,212566,20000,COMPLETE,2012-02-28 16:34:07.888000+00:00,2012-02-24 19:04:26.769000+00:00,20000,0 days 00:01:24.919000,84
717713,11203,START,W_Completeren aanvraag,2012-02-28 16:35:44.920000+00:00,2012-02-27 20:17:29.971000+00:00,213498,27250,COMPLETE,2012-02-28 16:36:00.904000+00:00,2012-02-27 20:17:29.971000+00:00,27250,0 days 00:00:15.984000,15
710091,11203,START,W_Completeren aanvraag,2012-02-28 16:36:18.478000+00:00,2012-02-26 18:42:27.218000+00:00,213007,5000,COMPLETE,2012-02-28 16:36:29.542000+00:00,2012-02-26 18:42:27.218000+00:00,5000,0 days 00:00:11.064000,11
