,concept:name,lifecycle:transition_start,time:timestamp_start,org:resource,case:concept:name,lifecycle:transition_complete,time:timestamp_complete,duration,duration_seconds,duration_sampled,seconds_in_day,1,Clark,Jane,Joe,Karsten,DIAGNOSIS,REPAIR
4505,QUALITY_CONTROL,START,2023-11-14 13:25:55.604283+00:00,1,1501,COMPLETE,2023-11-14 16:18:07.744406+00:00,0 days 02:52:12.140123,10332,10134,48355,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4506,DIAGNOSIS,START,2023-11-15 14:44:26.218310+00:00,Karsten,1502,COMPLETE,2023-11-15 15:40:02.588058+00:00,0 days 00:55:36.369748,3336,3325,53066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,REPAIR,START,2023-11-15 15:40:02.588058+00:00,Karsten,1502,COMPLETE,2023-11-15 18:06:19.954928+00:00,0 days 02:26:17.366870,8777,9616,56402,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4508,QUALITY_CONTROL,START,2023-11-15 18:06:19.954928+00:00,Karsten,1502,COMPLETE,2023-11-15 22:00:26.632119+00:00,0 days 03:54:06.677191,14046,12511,65179,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4509,DIAGNOSIS,START,2023-11-16 13:34:23.691176+00:00,1,1503,COMPLETE,2023-11-16 14:20:49.975998+00:00,0 days 00:46:26.284822,2786,4054,48863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,REPAIR,START,2023-11-16 14:20:49.975998+00:00,1,1503,COMPLETE,2023-11-16 18:40:49.195519+00:00,0 days 04:19:59.219521,15599,32399,51649,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4511,QUALITY_CONTROL,START,2023-11-16 18:40:49.195519+00:00,Clark,1503,COMPLETE,2023-11-17 01:58:32.095487+00:00,0 days 07:17:42.899968,26262,5168,67249,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4512,DIAGNOSIS,START,2023-11-19 08:19:09.980871+00:00,Clark,1504,COMPLETE,2023-11-19 08:47:24.666183+00:00,0 days 00:28:14.685312,1694,3875,29949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,REPAIR,START,2023-11-19 08:47:24.666183+00:00,Karsten,1504,COMPLETE,2023-11-19 14:13:35.798588+00:00,0 days 05:26:11.132405,19571,14992,31644,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4514,QUALITY_CONTROL,START,2023-11-19 14:13:35.798588+00:00,Clark,1504,COMPLETE,2023-11-19 17:13:50.952918+00:00,0 days 03:00:15.154330,10815,14903,51215,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4515,DIAGNOSIS,START,2023-11-21 16:12:26.116079+00:00,1,1505,COMPLETE,2023-11-21 17:25:30.496658+00:00,0 days 01:13:04.380579,4384,3561,58346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,REPAIR,START,2023-11-21 17:25:30.496658+00:00,1,1505,COMPLETE,2023-11-22 01:52:47.806128+00:00,0 days 08:27:17.309470,30437,35843,62730,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4517,QUALITY_CONTROL,START,2023-11-22 01:52:47.806128+00:00,Jane,1505,COMPLETE,2023-11-22 04:06:39.549948+00:00,0 days 02:13:51.743820,8031,40566,6767,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4518,DIAGNOSIS,START,2023-11-22 07:20:40.448911+00:00,Clark,1506,COMPLETE,2023-11-22 08:07:57.933514+00:00,0 days 00:47:17.484603,2837,2583,26440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,REPAIR,START,2023-11-22 08:07:57.933514+00:00,Karsten,1506,COMPLETE,2023-11-22 11:16:14.928373+00:00,0 days 03:08:16.994859,11296,51925,29277,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4520,QUALITY_CONTROL,START,2023-11-22 11:16:14.928373+00:00,Clark,1506,COMPLETE,2023-11-22 13:25:19.158079+00:00,0 days 02:09:04.229706,7744,15974,40574,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4521,DIAGNOSIS,START,2023-11-24 01:02:40.586429+00:00,Jane,1507,COMPLETE,2023-11-24 01:47:03.860540+00:00,0 days 00:44:23.274111,2663,5861,3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,REPAIR,START,2023-11-24 01:47:03.860540+00:00,Joe,1507,COMPLETE,2023-11-24 18:49:36.171231+00:00,0 days 17:02:32.310691,61352,33462,6423,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4523,QUALITY_CONTROL,START,2023-11-24 18:49:36.171231+00:00,Jane,1507,COMPLETE,2023-11-25 05:30:38.538133+00:00,0 days 10:41:02.366902,38462,8125,67776,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4524,DIAGNOSIS,START,2023-11-24 02:29:05.932610+00:00,Karsten,1508,COMPLETE,2023-11-24 03:28:01.930678+00:00,0 days 00:58:55.998068,3535,3520,8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,REPAIR,START,2023-11-24 03:28:01.930678+00:00,1,1508,COMPLETE,2023-11-24 14:06:03.198830+00:00,0 days 10:38:01.268152,38281,31576,12481,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4526,QUALITY_CONTROL,START,2023-11-24 14:06:03.198830+00:00,Jane,1508,COMPLETE,2023-11-24 18:05:43.451558+00:00,0 days 03:59:40.252728,14380,12945,50763,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4527,DIAGNOSIS,START,2023-11-24 09:37:11.599276+00:00,Clark,1509,COMPLETE,2023-11-24 10:16:48.992785+00:00,0 days 00:39:37.393509,2377,5491,34631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,REPAIR,START,2023-11-24 10:16:48.992785+00:00,Karsten,1509,COMPLETE,2023-11-24 16:04:12.822834+00:00,0 days 05:47:23.830049,20843,14885,37008,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4529,QUALITY_CONTROL,START,2023-11-24 16:04:12.822834+00:00,Karsten,1509,COMPLETE,2023-11-24 19:22:24.349254+00:00,0 days 03:18:11.526420,11891,12306,57852,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4530,DIAGNOSIS,START,2023-11-24 09:39:58.586098+00:00,Jane,1510,COMPLETE,2023-11-24 10:23:20.630524+00:00,0 days 00:43:22.044426,2602,3635,34798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,REPAIR,START,2023-11-24 10:23:20.630524+00:00,Clark,1510,COMPLETE,2023-11-24 13:54:48.921996+00:00,0 days 03:31:28.291472,12688,22133,37400,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4532,QUALITY_CONTROL,START,2023-11-24 13:54:48.921996+00:00,Clark,1510,COMPLETE,2023-11-24 18:25:34.082188+00:00,0 days 04:30:45.160192,16245,9330,50088,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4533,DIAGNOSIS,START,2023-11-25 08:02:22.131114+00:00,Karsten,1511,COMPLETE,2023-11-25 09:05:47.600513+00:00,0 days 01:03:25.469399,3805,3443,28942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,REPAIR,START,2023-11-25 09:05:47.600513+00:00,Joe,1511,COMPLETE,2023-11-25 20:38:22.073824+00:00,0 days 11:32:34.473311,41554,19678,32747,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4535,QUALITY_CONTROL,START,2023-11-25 20:38:22.073824+00:00,Joe,1511,COMPLETE,2023-11-25 22:49:00.588211+00:00,0 days 02:10:38.514387,7838,15239,74302,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4536,DIAGNOSIS,START,2023-11-26 10:53:37.513589+00:00,Jane,1512,COMPLETE,2023-11-26 11:43:55.423544+00:00,0 days 00:50:17.909955,3017,2796,39217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,REPAIR,START,2023-11-26 11:43:55.423544+00:00,Jane,1512,COMPLETE,2023-11-26 15:30:10.624790+00:00,0 days 03:46:15.201246,13575,49881,42235,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4538,QUALITY_CONTROL,START,2023-11-26 15:30:10.624790+00:00,1,1512,COMPLETE,2023-11-26 18:19:14.248586+00:00,0 days 02:49:03.623796,10143,9925,55810,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4539,DIAGNOSIS,START,2023-11-28 02:16:51.191346+00:00,1,1513,COMPLETE,2023-11-28 03:03:54.014672+00:00,0 days 00:47:02.823326,2822,2684,8211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,REPAIR,START,2023-11-28 03:03:54.014672+00:00,Karsten,1513,COMPLETE,2023-11-28 10:03:58.990671+00:00,0 days 07:00:04.975999,25204,16456,11034,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4541,QUALITY_CONTROL,START,2023-11-28 10:03:58.990671+00:00,Joe,1513,COMPLETE,2023-11-28 13:06:25.110224+00:00,0 days 03:02:26.119553,10946,12661,36238,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4542,DIAGNOSIS,START,2023-11-29 06:19:55.369693+00:00,Karsten,1514,COMPLETE,2023-11-29 07:14:45.328053+00:00,0 days 00:54:49.958360,3289,4984,22795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,REPAIR,START,2023-11-29 07:14:45.328053+00:00,Karsten,1514,COMPLETE,2023-11-29 13:13:56.687180+00:00,0 days 05:59:11.359127,21551,8372,26085,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4544,QUALITY_CONTROL,START,2023-11-29 13:13:56.687180+00:00,1,1514,COMPLETE,2023-11-29 16:24:55.945581+00:00,0 days 03:10:59.258401,11459,11512,47636,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4545,DIAGNOSIS,START,2023-11-29 17:18:01.851852+00:00,Jane,1515,COMPLETE,2023-11-29 18:45:04.492914+00:00,0 days 01:27:02.641062,5222,2119,62281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546,REPAIR,START,2023-11-29 18:45:04.492914+00:00,Jane,1515,COMPLETE,2023-11-30 00:03:14.040624+00:00,0 days 05:18:09.547710,19089,49189,67504,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4547,QUALITY_CONTROL,START,2023-11-30 00:03:14.040624+00:00,Karsten,1515,COMPLETE,2023-11-30 03:07:44.751390+00:00,0 days 03:04:30.710766,11070,9691,194,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4548,DIAGNOSIS,START,2023-12-01 22:42:16.699269+00:00,Clark,1516,COMPLETE,2023-12-01 23:55:13.488518+00:00,0 days 01:12:56.789249,4376,5323,81736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,REPAIR,START,2023-12-01 23:55:13.488518+00:00,1,1516,COMPLETE,2023-12-02 03:37:43.660247+00:00,0 days 03:42:30.171729,13350,15237,86113,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4550,QUALITY_CONTROL,START,2023-12-02 03:37:43.660247+00:00,1,1516,COMPLETE,2023-12-02 08:28:09.960729+00:00,0 days 04:50:26.300482,17426,11862,13063,1.0,1.0,0.0,0.0,0.0,1.0,1.0
4551,DIAGNOSIS,START,2023-12-02 07:29:15.124104+00:00,Joe,1517,COMPLETE,2023-12-02 08:19:21.055848+00:00,0 days 00:50:05.931744,3005,3958,26955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,REPAIR,START,2023-12-02 08:19:21.055848+00:00,Joe,1517,COMPLETE,2023-12-02 12:44:41.171725+00:00,0 days 04:25:20.115877,15920,17965,29961,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4553,QUALITY_CONTROL,START,2023-12-02 12:44:41.171725+00:00,Jane,1517,COMPLETE,2023-12-02 21:12:33.030480+00:00,0 days 08:27:51.858755,30471,7820,45881,0.0,0.0,0.0,2.0,0.0,1.0,1.0
4554,DIAGNOSIS,START,2023-12-04 12:39:14.075676+00:00,Joe,1518,COMPLETE,2023-12-04 13:28:10.308474+00:00,0 days 00:48:56.232798,2936,3328,45554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,REPAIR,START,2023-12-04 13:28:10.308474+00:00,Jane,1518,COMPLETE,2023-12-06 06:31:01.667411+00:00,1 days 17:02:51.358937,147771,34271,48490,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4556,QUALITY_CONTROL,START,2023-12-06 06:31:01.667411+00:00,Jane,1518,COMPLETE,2023-12-06 11:01:03.995861+00:00,0 days 04:30:02.328450,16202,13327,23461,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4557,DIAGNOSIS,START,2023-12-07 06:58:35.339768+00:00,1,1519,COMPLETE,2023-12-07 08:08:05.303072+00:00,0 days 01:09:29.963304,4169,4704,25115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,REPAIR,START,2023-12-07 08:08:05.303072+00:00,Jane,1519,COMPLETE,2023-12-07 09:42:04.695750+00:00,0 days 01:33:59.392678,5639,20062,29285,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4559,QUALITY_CONTROL,START,2023-12-07 09:42:04.695750+00:00,Karsten,1519,COMPLETE,2023-12-07 12:15:12.577794+00:00,0 days 02:33:07.882044,9187,9347,34924,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4560,DIAGNOSIS,START,2023-12-07 15:50:14.192986+00:00,Jane,1520,COMPLETE,2023-12-07 17:20:04.594067+00:00,0 days 01:29:50.401081,5390,3112,57014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,REPAIR,START,2023-12-07 17:20:04.594067+00:00,Joe,1520,COMPLETE,2023-12-08 11:49:54.062243+00:00,0 days 18:29:49.468176,66589,32794,62404,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4562,QUALITY_CONTROL,START,2023-12-08 11:49:54.062243+00:00,Jane,1520,COMPLETE,2023-12-08 19:52:21.664458+00:00,0 days 08:02:27.602215,28947,42876,42594,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4563,DIAGNOSIS,START,2023-12-09 12:26:32.255530+00:00,1,1521,COMPLETE,2023-12-09 13:20:08.264321+00:00,0 days 00:53:36.008791,3216,3553,44792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,REPAIR,START,2023-12-09 13:20:08.264321+00:00,Karsten,1521,COMPLETE,2023-12-09 22:17:58.747063+00:00,0 days 08:57:50.482742,32270,15934,48008,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4565,QUALITY_CONTROL,START,2023-12-09 22:17:58.747063+00:00,Karsten,1521,COMPLETE,2023-12-10 01:47:45.291654+00:00,0 days 03:29:46.544591,12586,6450,80278,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4566,DIAGNOSIS,START,2023-12-10 08:33:59.723980+00:00,Jane,1522,COMPLETE,2023-12-10 09:33:35.309597+00:00,0 days 00:59:35.585617,3575,4598,30839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,REPAIR,START,2023-12-10 09:33:35.309597+00:00,Joe,1522,COMPLETE,2023-12-11 00:56:20.560116+00:00,0 days 15:22:45.250519,55365,53072,34415,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4568,QUALITY_CONTROL,START,2023-12-11 00:56:20.560116+00:00,1,1522,COMPLETE,2023-12-11 03:58:12.000908+00:00,0 days 03:01:51.440792,10911,10083,3380,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4569,DIAGNOSIS,START,2023-12-10 11:09:58.889560+00:00,Karsten,1523,COMPLETE,2023-12-10 12:11:10.590817+00:00,0 days 01:01:11.701257,3671,6181,40198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,REPAIR,START,2023-12-10 12:11:10.590817+00:00,Jane,1523,COMPLETE,2023-12-10 17:51:08.038789+00:00,0 days 05:39:57.447972,20397,12406,43870,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4571,QUALITY_CONTROL,START,2023-12-10 17:51:08.038789+00:00,1,1523,COMPLETE,2023-12-10 20:24:53.825900+00:00,0 days 02:33:45.787111,9225,10367,64268,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4572,DIAGNOSIS,START,2023-12-12 04:41:07.514701+00:00,Jane,1524,COMPLETE,2023-12-12 05:23:04.741478+00:00,0 days 00:41:57.226777,2517,7284,16867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,REPAIR,START,2023-12-12 05:23:04.741478+00:00,Jane,1524,COMPLETE,2023-12-12 08:53:54.914311+00:00,0 days 03:30:50.172833,12650,17389,19384,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4574,QUALITY_CONTROL,START,2023-12-12 08:53:54.914311+00:00,1,1524,COMPLETE,2023-12-12 11:18:02.546240+00:00,0 days 02:24:07.631929,8647,11557,32034,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4575,DIAGNOSIS,START,2023-12-12 21:28:58.857140+00:00,Jane,1525,COMPLETE,2023-12-12 22:27:20.220310+00:00,0 days 00:58:21.363170,3501,3613,77338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,REPAIR,START,2023-12-12 22:27:20.220310+00:00,Jane,1525,COMPLETE,2023-12-13 04:38:30.537141+00:00,0 days 06:11:10.316831,22270,11329,80840,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4577,QUALITY_CONTROL,START,2023-12-13 04:38:30.537141+00:00,Joe,1525,COMPLETE,2023-12-13 11:12:29.738752+00:00,0 days 06:33:59.201611,23639,17719,16710,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4578,DIAGNOSIS,START,2023-12-14 06:35:52.316058+00:00,1,1526,COMPLETE,2023-12-14 07:23:41.835663+00:00,0 days 00:47:49.519605,2869,2957,23752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,REPAIR,START,2023-12-14 07:23:41.835663+00:00,1,1526,COMPLETE,2023-12-14 20:32:32.836140+00:00,0 days 13:08:51.000477,47331,23890,26621,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4580,QUALITY_CONTROL,START,2023-12-14 20:32:32.836140+00:00,Joe,1526,COMPLETE,2023-12-14 22:59:10.373611+00:00,0 days 02:26:37.537471,8797,10737,73952,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4581,DIAGNOSIS,START,2023-12-14 18:35:58.567920+00:00,Karsten,1527,COMPLETE,2023-12-14 19:34:04.223569+00:00,0 days 00:58:05.655649,3485,2058,66958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,REPAIR,START,2023-12-14 19:34:04.223569+00:00,Clark,1527,COMPLETE,2023-12-15 04:10:40.676129+00:00,0 days 08:36:36.452560,30996,12924,70444,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4583,QUALITY_CONTROL,START,2023-12-15 04:10:40.676129+00:00,1,1527,COMPLETE,2023-12-15 06:53:05.631091+00:00,0 days 02:42:24.954962,9744,14522,15040,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4584,DIAGNOSIS,START,2023-12-15 02:46:32.362035+00:00,Karsten,1528,COMPLETE,2023-12-15 03:45:17.682105+00:00,0 days 00:58:45.320070,3525,3935,9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,REPAIR,START,2023-12-15 03:45:17.682105+00:00,Jane,1528,COMPLETE,2023-12-15 08:41:47.422144+00:00,0 days 04:56:29.740039,17789,16541,13517,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4586,QUALITY_CONTROL,START,2023-12-15 08:41:47.422144+00:00,Jane,1528,COMPLETE,2023-12-15 10:28:53.927330+00:00,0 days 01:47:06.505186,6426,7769,31307,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4587,DIAGNOSIS,START,2023-12-16 02:29:08.481797+00:00,1,1529,COMPLETE,2023-12-16 03:17:17.795115+00:00,0 days 00:48:09.313318,2889,3589,8948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,REPAIR,START,2023-12-16 03:17:17.795115+00:00,1,1529,COMPLETE,2023-12-16 09:37:49.993238+00:00,0 days 06:20:32.198123,22832,18846,11837,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4589,QUALITY_CONTROL,START,2023-12-16 09:37:49.993238+00:00,Jane,1529,COMPLETE,2023-12-16 11:29:11.935485+00:00,0 days 01:51:21.942247,6681,15589,34669,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4590,DIAGNOSIS,START,2023-12-17 06:41:31.897351+00:00,Clark,1530,COMPLETE,2023-12-17 07:44:57.674129+00:00,0 days 01:03:25.776778,3805,3523,24091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,REPAIR,START,2023-12-17 07:44:57.674129+00:00,Karsten,1530,COMPLETE,2023-12-17 17:07:16.617270+00:00,0 days 09:22:18.943141,33738,22085,27897,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4592,QUALITY_CONTROL,START,2023-12-17 17:07:16.617270+00:00,Karsten,1530,COMPLETE,2023-12-17 20:06:33.530905+00:00,0 days 02:59:16.913635,10756,10907,61636,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4593,DIAGNOSIS,START,2023-12-17 16:45:31.105720+00:00,Jane,1531,COMPLETE,2023-12-17 17:48:24.349065+00:00,0 days 01:02:53.243345,3773,2067,60331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,REPAIR,START,2023-12-17 17:48:24.349065+00:00,Jane,1531,COMPLETE,2023-12-18 07:20:56.114960+00:00,0 days 13:32:31.765895,48751,34203,64104,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4595,QUALITY_CONTROL,START,2023-12-18 07:20:56.114960+00:00,Karsten,1531,COMPLETE,2023-12-18 11:23:37.745764+00:00,0 days 04:02:41.630804,14561,10700,26456,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4596,DIAGNOSIS,START,2023-12-21 13:28:24.850400+00:00,Jane,1532,COMPLETE,2023-12-21 14:47:41.886793+00:00,0 days 01:19:17.036393,4757,4343,48504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,REPAIR,START,2023-12-21 14:47:41.886793+00:00,1,1532,COMPLETE,2023-12-21 20:39:44.395815+00:00,0 days 05:52:02.509022,21122,11650,53261,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4598,QUALITY_CONTROL,START,2023-12-21 20:39:44.395815+00:00,Clark,1532,COMPLETE,2023-12-22 00:29:54.553695+00:00,0 days 03:50:10.157880,13810,15755,74384,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4599,DIAGNOSIS,START,2023-12-21 16:02:39.038817+00:00,Jane,1533,COMPLETE,2023-12-21 17:15:05.089027+00:00,0 days 01:12:26.050210,4346,2206,57759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,REPAIR,START,2023-12-21 17:15:05.089027+00:00,Jane,1533,COMPLETE,2023-12-22 02:52:00.623861+00:00,0 days 09:36:55.534834,34615,52432,62105,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4601,QUALITY_CONTROL,START,2023-12-22 02:52:00.623861+00:00,1,1533,COMPLETE,2023-12-22 05:51:47.761428+00:00,0 days 02:59:47.137567,10787,13102,10320,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4602,DIAGNOSIS,START,2023-12-21 18:44:01.783190+00:00,Joe,1534,COMPLETE,2023-12-21 19:37:09.033397+00:00,0 days 00:53:07.250207,3187,3968,67441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,REPAIR,START,2023-12-21 19:37:09.033397+00:00,Karsten,1534,COMPLETE,2023-12-22 03:07:06.640623+00:00,0 days 07:29:57.607226,26997,28409,70629,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4604,QUALITY_CONTROL,START,2023-12-22 03:07:06.640623+00:00,Joe,1534,COMPLETE,2023-12-22 05:51:12.519231+00:00,0 days 02:44:05.878608,9845,12205,11226,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4605,DIAGNOSIS,START,2023-12-23 06:36:35.139656+00:00,Karsten,1535,COMPLETE,2023-12-23 07:28:37.822738+00:00,0 days 00:52:02.683082,3122,3734,23795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,REPAIR,START,2023-12-23 07:28:37.822738+00:00,1,1535,COMPLETE,2023-12-23 13:47:02.364132+00:00,0 days 06:18:24.541394,22704,25461,26917,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4607,QUALITY_CONTROL,START,2023-12-23 13:47:02.364132+00:00,Karsten,1535,COMPLETE,2023-12-23 16:23:55.530922+00:00,0 days 02:36:53.166790,9413,10781,49622,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4608,DIAGNOSIS,START,2023-12-23 23:03:35.553859+00:00,Jane,1536,COMPLETE,2023-12-24 00:40:34.174343+00:00,0 days 01:36:58.620484,5818,3021,83015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,REPAIR,START,2023-12-24 00:40:34.174343+00:00,Joe,1536,COMPLETE,2023-12-24 07:09:57.575716+00:00,0 days 06:29:23.401373,23363,46095,2434,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4610,QUALITY_CONTROL,START,2023-12-24 07:09:57.575716+00:00,Jane,1536,COMPLETE,2023-12-24 12:19:12.019747+00:00,0 days 05:09:14.444031,18554,14281,25797,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4611,DIAGNOSIS,START,2023-12-24 00:29:27.003508+00:00,Karsten,1537,COMPLETE,2023-12-24 01:22:51.110131+00:00,0 days 00:53:24.106623,3204,3061,1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,REPAIR,START,2023-12-24 01:22:51.110131+00:00,Clark,1537,COMPLETE,2023-12-24 03:06:58.978991+00:00,0 days 01:44:07.868860,6247,23784,4971,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4613,QUALITY_CONTROL,START,2023-12-24 03:06:58.978991+00:00,Jane,1537,COMPLETE,2023-12-24 06:25:57.073788+00:00,0 days 03:18:58.094797,11938,7836,11218,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4614,DIAGNOSIS,START,2023-12-24 07:43:40.734643+00:00,Karsten,1538,COMPLETE,2023-12-24 08:37:53.170686+00:00,0 days 00:54:12.436043,3252,3329,27820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,REPAIR,START,2023-12-24 08:37:53.170686+00:00,1,1538,COMPLETE,2023-12-24 13:28:00.707494+00:00,0 days 04:50:07.536808,17407,21759,31073,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4616,QUALITY_CONTROL,START,2023-12-24 13:28:00.707494+00:00,Karsten,1538,COMPLETE,2023-12-24 16:44:27.019825+00:00,0 days 03:16:26.312331,11786,10213,48480,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4617,DIAGNOSIS,START,2023-12-25 08:03:09.749118+00:00,Joe,1539,COMPLETE,2023-12-25 09:00:20.540160+00:00,0 days 00:57:10.791042,3430,3475,28989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,REPAIR,START,2023-12-25 09:00:20.540160+00:00,Clark,1539,COMPLETE,2023-12-25 10:18:51.438678+00:00,0 days 01:18:30.898518,4710,13486,32420,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4619,QUALITY_CONTROL,START,2023-12-25 10:18:51.438678+00:00,Clark,1539,COMPLETE,2023-12-25 12:30:14.539122+00:00,0 days 02:11:23.100444,7883,7100,37131,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4620,DIAGNOSIS,START,2023-12-26 01:34:39.300315+00:00,Jane,1540,COMPLETE,2023-12-26 02:12:04.128226+00:00,0 days 00:37:24.827911,2244,3567,5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,REPAIR,START,2023-12-26 02:12:04.128226+00:00,Joe,1540,COMPLETE,2023-12-26 19:16:29.233084+00:00,0 days 17:04:25.104858,61465,19878,7924,0.0,0.0,1.0,0.0,0.0,1.0,0.0
